call_id,call_datetime,call_date,call_time,direction,status,duration_sec,duration_fmt,account_id,delinquency_bucket,agent_id,agent_name,agent_type,sentiment,ptp_outcome,ptp_amount_sar,latency_ms,call_score
CL-8517,2026-03-12 15:54:56,2026-03-12,15:54:56,Outbound,USER DID NOT ANSWER,0,0s,WAT-008859,NPA,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,880,
CL-8503,2026-03-12 16:10:35,2026-03-12,16:10:35,Outbound,NO CUSTOMER SPEECH,9,0m 9s,WAT-007137,Write-off,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,3117,
CL-8496,2026-03-12 16:27:22,2026-03-12,16:27:22,Outbound,NO CUSTOMER SPEECH,1,0m 1s,WAT-005789,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,374,
CL-8538,2026-03-12 16:38:39,2026-03-12,16:38:39,Outbound,FINISHED,106,1m 46s,WAT-009282,1-30 DPD,AGT-012,Nora Al-Khalid,Human,Neutral,PTP Captured,807400,2402,5.4
CL-8515,2026-03-12 16:39:29,2026-03-12,16:39:29,Outbound,FINISHED,319,5m 19s,WAT-006778,31-60 DPD,AI-BOT,AI Voice Bot,AI,Neutral,No PTP,0,1654,5.1
CL-8546,2026-03-12 16:45:01,2026-03-12,16:45:01,Outbound,USER DID NOT ANSWER,0,0s,WAT-003964,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,3034,
CL-8500,2026-03-12 17:16:06,2026-03-12,17:16:06,Outbound,FINISHED,76,1m 16s,WAT-005077,1-30 DPD,AGT-003,Khaled Al-Otaibi,Human,Neutral,No PTP,0,1016,5.3
CL-8527,2026-03-12 17:21:01,2026-03-12,17:21:01,Outbound,FINISHED,64,1m 4s,WAT-002039,1-30 DPD,AI-BOT,AI Voice Bot,AI,Neutral,No PTP,0,509,6.8
CL-8497,2026-03-12 17:22:08,2026-03-12,17:22:08,Outbound,NO CUSTOMER SPEECH,19,0m 19s,WAT-007379,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2650,
CL-8542,2026-03-12 17:38:30,2026-03-12,17:38:30,Outbound,NO CUSTOMER SPEECH,39,0m 39s,WAT-000064,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2895,
CL-8504,2026-03-12 17:39:55,2026-03-12,17:39:55,Outbound,USER DID NOT ANSWER,0,0s,WAT-001308,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2803,
CL-8544,2026-03-12 18:03:16,2026-03-12,18:03:16,Outbound,DECLINED BY USER,26,0m 26s,WAT-004436,31-60 DPD,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,393,
CL-8534,2026-03-12 18:14:41,2026-03-12,18:14:41,Outbound,USER DID NOT ANSWER,0,0s,WAT-009409,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,349,
CL-8494,2026-03-12 19:00:32,2026-03-12,19:00:32,Outbound,DECLINED BY USER,36,0m 36s,WAT-005002,1-30 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,6294,
CL-8541,2026-03-12 19:27:35,2026-03-12,19:27:35,Outbound,USER DID NOT ANSWER,0,0s,WAT-002566,1-30 DPD,AGT-008,Hessa Al-Ghamdi,Human,N/A,No Contact,0,2159,
CL-8536,2026-03-12 19:31:52,2026-03-12,19:31:52,Outbound,NO CUSTOMER SPEECH,22,0m 22s,WAT-008003,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2480,
CL-8509,2026-03-12 19:39:23,2026-03-12,19:39:23,Outbound,USER DID NOT ANSWER,0,0s,WAT-002806,61-90 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,868,
CL-8540,2026-03-12 20:08:05,2026-03-12,20:08:05,Outbound,NO CUSTOMER SPEECH,29,0m 29s,WAT-001473,1-30 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,4843,
CL-8501,2026-03-12 20:45:24,2026-03-12,20:45:24,Outbound,NO CUSTOMER SPEECH,5,0m 5s,WAT-000885,1-30 DPD,AGT-024,Mohammed Al-Zahrani,Human,N/A,No Contact,0,518,
CL-8547,2026-03-12 21:17:36,2026-03-12,21:17:36,Outbound,USER DID NOT ANSWER,0,0s,WAT-008535,Write-off,AGT-024,Mohammed Al-Zahrani,Human,N/A,No Contact,0,1106,
CL-8522,2026-03-12 21:27:08,2026-03-12,21:27:08,Outbound,NO CUSTOMER SPEECH,1,0m 1s,WAT-004331,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,6009,
CL-8530,2026-03-12 21:34:07,2026-03-12,21:34:07,Outbound,USER DID NOT ANSWER,0,0s,WAT-007826,1-30 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,1378,
CL-8528,2026-03-12 21:49:47,2026-03-12,21:49:47,Outbound,USER DID NOT ANSWER,0,0s,WAT-003662,1-30 DPD,AGT-008,Hessa Al-Ghamdi,Human,N/A,No Contact,0,674,
CL-8529,2026-03-12 21:55:04,2026-03-12,21:55:04,Outbound,USER DID NOT ANSWER,0,0s,WAT-006686,Write-off,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,553,
CL-8568,2026-03-13 08:21:56,2026-03-13,08:21:56,Outbound,USER DID NOT ANSWER,0,0s,WAT-007225,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2772,
CL-8598,2026-03-13 08:35:52,2026-03-13,08:35:52,Outbound,FINISHED,37,0m 37s,WAT-009155,31-60 DPD,AGT-007,Faisal Al-Rashidi,Human,Positive,Broken PTP,0,826,8.4
CL-8555,2026-03-13 08:43:55,2026-03-13,08:43:55,Outbound,FINISHED,151,2m 31s,WAT-002499,61-90 DPD,AI-BOT,AI Voice Bot,AI,Negative,No PTP,0,2105,4.1
CL-8565,2026-03-13 09:22:42,2026-03-13,09:22:42,Outbound,NO CUSTOMER SPEECH,3,0m 3s,WAT-001339,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,832,
CL-8572,2026-03-13 10:05:17,2026-03-13,10:05:17,Outbound,NO CUSTOMER SPEECH,37,0m 37s,WAT-005140,31-60 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,1980,
CL-8590,2026-03-13 10:17:59,2026-03-13,10:17:59,Outbound,DECLINED BY USER,23,0m 23s,WAT-003332,31-60 DPD,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,1019,
CL-8549,2026-03-13 10:40:53,2026-03-13,10:40:53,Outbound,USER DID NOT ANSWER,0,0s,WAT-004221,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1114,
CL-8551,2026-03-13 10:47:32,2026-03-13,10:47:32,Outbound,USER DID NOT ANSWER,0,0s,WAT-005734,1-30 DPD,AGT-008,Hessa Al-Ghamdi,Human,N/A,No Contact,0,3394,
CL-8567,2026-03-13 10:57:31,2026-03-13,10:57:31,Outbound,NO CUSTOMER SPEECH,17,0m 17s,WAT-000201,61-90 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,6732,
CL-8594,2026-03-13 11:46:47,2026-03-13,11:46:47,Outbound,USER DID NOT ANSWER,0,0s,WAT-006549,61-90 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,3669,
CL-8600,2026-03-13 12:06:07,2026-03-13,12:06:07,Web,USER DID NOT ANSWER,0,0s,WAT-007331,NPA,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1434,
CL-8595,2026-03-13 12:45:36,2026-03-13,12:45:36,Outbound,USER DID NOT ANSWER,0,0s,WAT-006395,31-60 DPD,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,3354,
CL-8599,2026-03-13 12:58:53,2026-03-13,12:58:53,Outbound,DECLINED BY USER,15,0m 15s,WAT-006899,1-30 DPD,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,1995,
CL-8579,2026-03-13 13:27:30,2026-03-13,13:27:30,Outbound,FINISHED,54,0m 54s,WAT-001754,1-30 DPD,AI-BOT,AI Voice Bot,AI,Neutral,PTP Captured,1066200,1574,7.5
CL-8552,2026-03-13 13:40:21,2026-03-13,13:40:21,Outbound,FINISHED,25,0m 25s,WAT-007858,31-60 DPD,AGT-021,Bandar Al-Qahtani,Human,Neutral,Refused,0,615,5.4
CL-8554,2026-03-13 13:42:35,2026-03-13,13:42:35,Outbound,DECLINED BY USER,5,0m 5s,WAT-006478,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,8995,
CL-8593,2026-03-13 13:50:57,2026-03-13,13:50:57,Outbound,FINISHED,130,2m 10s,WAT-005259,1-30 DPD,AGT-011,Turki Al-Harbi,Human,Negative,PTP Captured,1375500,1124,1.7
CL-8585,2026-03-13 14:06:29,2026-03-13,14:06:29,Web,FINISHED,55,0m 55s,WAT-008268,1-30 DPD,AI-BOT,AI Voice Bot,AI,Neutral,Broken PTP,0,5642,6.5
CL-8591,2026-03-13 14:26:16,2026-03-13,14:26:16,Outbound,FINISHED,10,0m 10s,WAT-005898,Write-off,AGT-008,Hessa Al-Ghamdi,Human,Neutral,No PTP,0,997,6.9
CL-8570,2026-03-13 14:31:45,2026-03-13,14:31:45,Outbound,USER DID NOT ANSWER,0,0s,WAT-005307,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1134,
CL-8557,2026-03-13 14:57:36,2026-03-13,14:57:36,Outbound,USER DID NOT ANSWER,0,0s,WAT-007253,61-90 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,649,
CL-8587,2026-03-13 15:00:30,2026-03-13,15:00:30,Outbound,DECLINED BY USER,30,0m 30s,WAT-005054,1-30 DPD,AGT-008,Hessa Al-Ghamdi,Human,N/A,No Contact,0,1165,
CL-8582,2026-03-13 15:09:46,2026-03-13,15:09:46,Outbound,PBX FAILED TO MAKE CALL,0,0s,WAT-004614,1-30 DPD,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,1465,
CL-8589,2026-03-13 15:16:46,2026-03-13,15:16:46,Outbound,DECLINED BY USER,26,0m 26s,WAT-006129,61-90 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2606,
CL-8586,2026-03-13 15:18:13,2026-03-13,15:18:13,Outbound,USER DID NOT ANSWER,0,0s,WAT-002383,31-60 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,2489,
CL-8566,2026-03-13 15:53:56,2026-03-13,15:53:56,Outbound,FINISHED,23,0m 23s,WAT-004346,1-30 DPD,AGT-011,Turki Al-Harbi,Human,Positive,PTP Captured,736400,4456,8.8
CL-8569,2026-03-13 16:03:16,2026-03-13,16:03:16,Outbound,FINISHED,21,0m 21s,WAT-000836,NPA,AGT-012,Nora Al-Khalid,Human,Negative,Refused,0,1507,2.6
CL-8573,2026-03-13 16:35:47,2026-03-13,16:35:47,Outbound,NO CUSTOMER SPEECH,25,0m 25s,WAT-003401,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,4115,
CL-8596,2026-03-13 17:11:38,2026-03-13,17:11:38,Outbound,NO CUSTOMER SPEECH,9,0m 9s,WAT-001586,61-90 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,2511,
CL-8550,2026-03-13 17:19:09,2026-03-13,17:19:09,Outbound,NO CUSTOMER SPEECH,30,0m 30s,WAT-009442,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2949,
CL-8597,2026-03-13 17:19:27,2026-03-13,17:19:27,Outbound,DECLINED BY USER,4,0m 4s,WAT-005719,1-30 DPD,AGT-021,Bandar Al-Qahtani,Human,N/A,No Contact,0,2792,
CL-8580,2026-03-13 17:30:19,2026-03-13,17:30:19,Outbound,USER DID NOT ANSWER,0,0s,WAT-005373,1-30 DPD,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,1290,
CL-8564,2026-03-13 17:38:31,2026-03-13,17:38:31,Web,FINISHED,64,1m 4s,WAT-008708,61-90 DPD,AI-BOT,AI Voice Bot,AI,Positive,Broken PTP,0,3122,9.7
CL-8553,2026-03-13 17:41:54,2026-03-13,17:41:54,Outbound,USER DID NOT ANSWER,0,0s,WAT-007651,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,360,
CL-8575,2026-03-13 17:56:39,2026-03-13,17:56:39,Outbound,FINISHED,31,0m 31s,WAT-001373,1-30 DPD,AGT-012,Nora Al-Khalid,Human,Neutral,PTP Captured,127500,2591,6.4
CL-8583,2026-03-13 17:56:40,2026-03-13,17:56:40,Outbound,USER DID NOT ANSWER,0,0s,WAT-003830,1-30 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,526,
CL-8574,2026-03-13 17:58:31,2026-03-13,17:58:31,Outbound,DECLINED BY USER,7,0m 7s,WAT-000916,1-30 DPD,AGT-008,Hessa Al-Ghamdi,Human,N/A,No Contact,0,7820,
CL-8548,2026-03-13 19:01:17,2026-03-13,19:01:17,Outbound,USER DID NOT ANSWER,0,0s,WAT-000659,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2324,
CL-8563,2026-03-13 19:06:23,2026-03-13,19:06:23,Outbound,NO CUSTOMER SPEECH,27,0m 27s,WAT-009316,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2816,
CL-8576,2026-03-13 19:20:08,2026-03-13,19:20:08,Outbound,DECLINED BY USER,17,0m 17s,WAT-007086,NPA,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,755,
CL-8578,2026-03-13 19:23:42,2026-03-13,19:23:42,Outbound,NO CUSTOMER SPEECH,14,0m 14s,WAT-001749,1-30 DPD,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,3291,
CL-8558,2026-03-13 19:27:01,2026-03-13,19:27:01,Outbound,FINISHED,14,0m 14s,WAT-004080,1-30 DPD,AGT-003,Khaled Al-Otaibi,Human,Negative,No PTP,0,1050,3.8
CL-8584,2026-03-13 19:27:59,2026-03-13,19:27:59,Outbound,USER DID NOT ANSWER,0,0s,WAT-000457,1-30 DPD,AGT-008,Hessa Al-Ghamdi,Human,N/A,No Contact,0,11885,
CL-8581,2026-03-13 19:41:44,2026-03-13,19:41:44,Outbound,USER DID NOT ANSWER,0,0s,WAT-005665,31-60 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,2685,
CL-8556,2026-03-13 20:12:37,2026-03-13,20:12:37,Outbound,USER DID NOT ANSWER,0,0s,WAT-001823,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,5271,
CL-8559,2026-03-13 20:16:40,2026-03-13,20:16:40,Outbound,USER DID NOT ANSWER,0,0s,WAT-001653,31-60 DPD,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,979,
CL-8592,2026-03-13 20:24:02,2026-03-13,20:24:02,Outbound,NO CUSTOMER SPEECH,21,0m 21s,WAT-005031,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1063,
CL-8561,2026-03-13 20:39:50,2026-03-13,20:39:50,Web,USER DID NOT ANSWER,0,0s,WAT-003638,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1320,
CL-8562,2026-03-13 20:44:08,2026-03-13,20:44:08,Outbound,USER DID NOT ANSWER,0,0s,WAT-007602,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1957,
CL-8571,2026-03-13 20:48:21,2026-03-13,20:48:21,Outbound,USER DID NOT ANSWER,0,0s,WAT-001322,NPA,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,885,
CL-8560,2026-03-13 20:53:51,2026-03-13,20:53:51,Outbound,FINISHED,96,1m 36s,WAT-007593,1-30 DPD,AGT-024,Mohammed Al-Zahrani,Human,Positive,Broken PTP,0,4596,7.6
CL-8577,2026-03-13 21:09:04,2026-03-13,21:09:04,Outbound,NO CUSTOMER SPEECH,37,0m 37s,WAT-006930,61-90 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2865,
CL-8588,2026-03-13 21:47:37,2026-03-13,21:47:37,Outbound,FINISHED,23,0m 23s,WAT-000727,1-30 DPD,AI-BOT,AI Voice Bot,AI,Neutral,No PTP,0,7632,5.7
CL-8635,2026-03-14 08:30:31,2026-03-14,08:30:31,Outbound,USER DID NOT ANSWER,0,0s,WAT-007322,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,6637,
CL-8632,2026-03-14 08:40:10,2026-03-14,08:40:10,Outbound,DECLINED BY USER,16,0m 16s,WAT-009448,NPA,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,1746,
CL-8628,2026-03-14 09:03:05,2026-03-14,09:03:05,Outbound,DECLINED BY USER,40,0m 40s,WAT-000969,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,857,
CL-8606,2026-03-14 09:11:21,2026-03-14,09:11:21,Outbound,USER DID NOT ANSWER,0,0s,WAT-007838,31-60 DPD,AGT-024,Mohammed Al-Zahrani,Human,N/A,No Contact,0,1832,
CL-8602,2026-03-14 09:36:42,2026-03-14,09:36:42,Outbound,USER DID NOT ANSWER,0,0s,WAT-000763,31-60 DPD,AGT-021,Bandar Al-Qahtani,Human,N/A,No Contact,0,2421,
CL-8647,2026-03-14 09:40:56,2026-03-14,09:40:56,Outbound,USER DID NOT ANSWER,0,0s,WAT-009425,NPA,AGT-008,Hessa Al-Ghamdi,Human,N/A,No Contact,0,829,
CL-8621,2026-03-14 10:15:23,2026-03-14,10:15:23,Outbound,NO CUSTOMER SPEECH,41,0m 41s,WAT-006414,1-30 DPD,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,4965,
CL-8604,2026-03-14 10:27:42,2026-03-14,10:27:42,Outbound,FINISHED,161,2m 41s,WAT-002042,NPA,AGT-021,Bandar Al-Qahtani,Human,Neutral,PTP Captured,741500,436,7.1
CL-8603,2026-03-14 10:29:53,2026-03-14,10:29:53,Outbound,USER DID NOT ANSWER,0,0s,WAT-007082,1-30 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,2049,
CL-8622,2026-03-14 10:59:26,2026-03-14,10:59:26,Outbound,USER DID NOT ANSWER,0,0s,WAT-008995,1-30 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,1988,
CL-8636,2026-03-14 11:03:31,2026-03-14,11:03:31,Outbound,USER DID NOT ANSWER,0,0s,WAT-003078,31-60 DPD,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,2885,
CL-8639,2026-03-14 11:57:32,2026-03-14,11:57:32,Outbound,FINISHED,17,0m 17s,WAT-005945,Write-off,AI-BOT,AI Voice Bot,AI,Neutral,PTP Captured,866600,876,5.2
CL-8625,2026-03-14 12:22:31,2026-03-14,12:22:31,Outbound,NO CUSTOMER SPEECH,44,0m 44s,WAT-000418,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2485,
CL-8623,2026-03-14 12:23:54,2026-03-14,12:23:54,Outbound,NO CUSTOMER SPEECH,1,0m 1s,WAT-006742,61-90 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,3625,
CL-8629,2026-03-14 12:31:11,2026-03-14,12:31:11,Web,FINISHED,54,0m 54s,WAT-006962,1-30 DPD,AI-BOT,AI Voice Bot,AI,Negative,No PTP,0,2786,1.0
CL-8627,2026-03-14 12:57:52,2026-03-14,12:57:52,Outbound,DECLINED BY USER,7,0m 7s,WAT-005805,31-60 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,6255,
CL-8624,2026-03-14 13:14:50,2026-03-14,13:14:50,Outbound,FINISHED,35,0m 35s,WAT-008405,1-30 DPD,AGT-024,Mohammed Al-Zahrani,Human,Neutral,Refused,0,576,7.0
CL-8611,2026-03-14 13:34:48,2026-03-14,13:34:48,Outbound,USER DID NOT ANSWER,0,0s,WAT-006879,1-30 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,668,
CL-8607,2026-03-14 13:41:46,2026-03-14,13:41:46,Outbound,FINISHED,106,1m 46s,WAT-005439,1-30 DPD,AI-BOT,AI Voice Bot,AI,Negative,No PTP,0,1104,3.4
CL-8633,2026-03-14 14:06:05,2026-03-14,14:06:05,Outbound,NO CUSTOMER SPEECH,10,0m 10s,WAT-007442,NPA,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1106,
CL-8615,2026-03-14 14:26:40,2026-03-14,14:26:40,Outbound,NO CUSTOMER SPEECH,11,0m 11s,WAT-009730,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1926,
CL-8616,2026-03-14 15:16:09,2026-03-14,15:16:09,Outbound,USER DID NOT ANSWER,0,0s,WAT-008469,NPA,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,2981,
CL-8609,2026-03-14 15:18:13,2026-03-14,15:18:13,Outbound,NO CUSTOMER SPEECH,40,0m 40s,WAT-002723,1-30 DPD,AGT-024,Mohammed Al-Zahrani,Human,N/A,No Contact,0,1385,
CL-8620,2026-03-14 15:32:54,2026-03-14,15:32:54,Outbound,NO CUSTOMER SPEECH,38,0m 38s,WAT-001066,31-60 DPD,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,1619,
CL-8641,2026-03-14 15:40:53,2026-03-14,15:40:53,Outbound,NO CUSTOMER SPEECH,35,0m 35s,WAT-008956,31-60 DPD,AGT-021,Bandar Al-Qahtani,Human,N/A,No Contact,0,1591,
CL-8645,2026-03-14 15:51:59,2026-03-14,15:51:59,Web,NO CUSTOMER SPEECH,12,0m 12s,WAT-003379,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,768,
CL-8601,2026-03-14 16:06:34,2026-03-14,16:06:34,Outbound,NO CUSTOMER SPEECH,26,0m 26s,WAT-005113,NPA,AGT-008,Hessa Al-Ghamdi,Human,N/A,No Contact,0,3964,
CL-8608,2026-03-14 16:08:40,2026-03-14,16:08:40,Outbound,DECLINED BY USER,38,0m 38s,WAT-007880,1-30 DPD,AGT-008,Hessa Al-Ghamdi,Human,N/A,No Contact,0,1498,
CL-8646,2026-03-14 16:14:43,2026-03-14,16:14:43,Outbound,NO CUSTOMER SPEECH,17,0m 17s,WAT-005348,31-60 DPD,AGT-021,Bandar Al-Qahtani,Human,N/A,No Contact,0,1117,
CL-8614,2026-03-14 16:38:02,2026-03-14,16:38:02,Web,DECLINED BY USER,8,0m 8s,WAT-002801,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1194,
CL-8640,2026-03-14 16:39:11,2026-03-14,16:39:11,Outbound,USER DID NOT ANSWER,0,0s,WAT-000265,61-90 DPD,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,3444,
CL-8626,2026-03-14 16:55:20,2026-03-14,16:55:20,Outbound,FINISHED,23,0m 23s,WAT-003202,1-30 DPD,AI-BOT,AI Voice Bot,AI,Neutral,PTP Captured,1222000,840,6.4
CL-8644,2026-03-14 16:58:17,2026-03-14,16:58:17,Outbound,DECLINED BY USER,27,0m 27s,WAT-003566,61-90 DPD,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,1595,
CL-8642,2026-03-14 17:33:37,2026-03-14,17:33:37,Outbound,USER DID NOT ANSWER,0,0s,WAT-004126,31-60 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2540,
CL-8619,2026-03-14 17:41:53,2026-03-14,17:41:53,Outbound,NO CUSTOMER SPEECH,33,0m 33s,WAT-008891,61-90 DPD,AGT-008,Hessa Al-Ghamdi,Human,N/A,No Contact,0,510,
CL-8617,2026-03-14 18:31:55,2026-03-14,18:31:55,Outbound,USER DID NOT ANSWER,0,0s,WAT-001629,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,856,
CL-8618,2026-03-14 18:45:40,2026-03-14,18:45:40,Outbound,FINISHED,62,1m 2s,WAT-001651,61-90 DPD,AI-BOT,AI Voice Bot,AI,Neutral,PTP Captured,1335400,2094,5.7
CL-8648,2026-03-14 18:49:08,2026-03-14,18:49:08,Outbound,NO CUSTOMER SPEECH,4,0m 4s,WAT-008385,31-60 DPD,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,1480,
CL-8605,2026-03-14 18:53:39,2026-03-14,18:53:39,Outbound,FINISHED,23,0m 23s,WAT-004374,Write-off,AI-BOT,AI Voice Bot,AI,Neutral,PTP Captured,856000,2310,4.1
CL-8612,2026-03-14 18:56:57,2026-03-14,18:56:57,Outbound,DECLINED BY USER,3,0m 3s,WAT-008137,31-60 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,2323,
CL-8630,2026-03-14 19:14:48,2026-03-14,19:14:48,Outbound,DECLINED BY USER,23,0m 23s,WAT-003742,61-90 DPD,AGT-021,Bandar Al-Qahtani,Human,N/A,No Contact,0,603,
CL-8643,2026-03-14 19:34:42,2026-03-14,19:34:42,Outbound,NO CUSTOMER SPEECH,42,0m 42s,WAT-000256,61-90 DPD,AGT-024,Mohammed Al-Zahrani,Human,N/A,No Contact,0,2306,
CL-8610,2026-03-14 20:24:09,2026-03-14,20:24:09,Outbound,NO CUSTOMER SPEECH,28,0m 28s,WAT-004265,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,5040,
CL-8637,2026-03-14 20:27:05,2026-03-14,20:27:05,Outbound,USER DID NOT ANSWER,0,0s,WAT-007455,Write-off,AGT-024,Mohammed Al-Zahrani,Human,N/A,No Contact,0,1075,
CL-8634,2026-03-14 20:31:23,2026-03-14,20:31:23,Outbound,NO CUSTOMER SPEECH,35,0m 35s,WAT-008240,Write-off,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1915,
CL-8613,2026-03-14 20:45:33,2026-03-14,20:45:33,Outbound,NO CUSTOMER SPEECH,6,0m 6s,WAT-001152,31-60 DPD,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,593,
CL-8638,2026-03-14 20:54:00,2026-03-14,20:54:00,Outbound,DECLINED BY USER,3,0m 3s,WAT-009324,31-60 DPD,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,5070,
CL-8631,2026-03-14 21:43:11,2026-03-14,21:43:11,Outbound,FINISHED,121,2m 1s,WAT-000876,1-30 DPD,AI-BOT,AI Voice Bot,AI,Neutral,PTP Captured,625700,4072,7.1
CL-8674,2026-03-16 08:46:16,2026-03-16,08:46:16,Outbound,DECLINED BY USER,39,0m 39s,WAT-004998,1-30 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,1997,
CL-8654,2026-03-16 09:21:44,2026-03-16,09:21:44,Outbound,NO CUSTOMER SPEECH,26,0m 26s,WAT-001954,1-30 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,1188,
CL-8667,2026-03-16 09:39:06,2026-03-16,09:39:06,Outbound,FINISHED,17,0m 17s,WAT-006617,1-30 DPD,AI-BOT,AI Voice Bot,AI,Neutral,Refused,0,3807,6.3
CL-8687,2026-03-16 10:51:56,2026-03-16,10:51:56,Outbound,NO CUSTOMER SPEECH,10,0m 10s,WAT-007737,Write-off,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,883,
CL-8660,2026-03-16 10:59:45,2026-03-16,10:59:45,Outbound,USER DID NOT ANSWER,0,0s,WAT-005509,61-90 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,4792,
